# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (°),Longitude (°),Gravitational acceleration (m/s²),Angle of attack (°),Roll rate (r/s),Pitch rate (r/s),Yaw rate (r/s),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (cm),CG location (cm),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (cm),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s)
10.39,2255.986,179.777,-16.036,179.851,16.041,54.962,0.003,54.962,0.003,5.184,0.419,28.61,-80.599,9.785,0.099,-1.246e-8,3.47e-4,1.438e-6,2.598e4,4751.737,28.573,0.092,259.331,208.157,3.173,0.543,3.814e7,0,162.667,0.501,0.501,0.323,0.02,0.158,0.012,0.039,-3.864e-4,0,0,0,0,1.476e-6,0.023,16.129,204.317,87.756,0.024,2.172,0.336,770.313,331.503,0.05,0.126
10.44,2264.954,178.976,-15.97,179.051,15.976,55.22,0.003,55.22,0.004,5.162,0.43,28.61,-80.599,9.785,0.108,-1.287e-8,9.564e-4,-3.147e-6,2.598e4,4751.737,28.573,0.092,259.279,208.157,3.17,0.54,3.794e7,0,160.974,0.501,0.501,0.323,0.02,0.158,0.013,0.042,-1.844e-4,0,0,0,0,1.131e-5,0.023,16.129,204.317,87.744,0.023,2.227,0.278,769.449,331.467,0.05,0.126
10.49,2273.883,178.18,-15.908,178.254,15.912,55.478,0.003,55.478,0.004,5.142,0.36,28.61,-80.599,9.785,0.063,-1.301e-8,0.001,3.569e-6,2.598e4,4751.737,28.573,0.092,259.475,208.157,3.182,0.538,3.774e7,0,159.283,0.501,0.501,0.323,0.02,0.158,0.008,0.024,-8.122e-5,0,0,0,0,2.638e-5,0.023,16.129,204.317,87.722,0.02,2.141,0.22,768.59,331.432,0.05,0.127
10.54,2282.772,177.386,-15.845,177.46,15.848,55.735,0.004,55.735,0.004,5.125,0.335,28.61,-80.599,9.785,0.046,-1.407e-8,0.002,9.313e-6,2.598e4,4751.737,28.573,0.092,259.549,208.157,3.186,0.536,3.755e7,0,157.622,0.5,0.5,0.323,0.02,0.157,0.006,0.018,-1.828e-4,0,0,0,0,3.737e-5,0.023,16.129,204.317,87.693,0.015,2.162,0.162,767.734,331.397,0.05,0.127
10.59,2291.622,176.595,-15.78,176.669,15.785,55.99,0.004,55.99,0.004,5.108,0.37,28.61,-80.599,9.785,0.07,-1.538e-8,0.002,1.624e-5,2.598e4,4751.737,28.573,0.092,259.435,208.157,3.179,0.533,3.735e7,0,155.993,0.5,0.5,0.323,0.02,0.157,0.009,0.027,1.583e-6,0,0,0,0,5.195e-5,0.023,16.129,204.317,87.66,0.01,2.327,0.104,766.882,331.362,0.05,0.128
10.64,2300.432,175.808,-15.721,175.881,15.723,56.245,0.004,56.245,0.004,5.091,0.28,28.61,-80.599,9.785,0.007,-1.294e-8,0.002,1.434e-4,2.598e4,4751.737,28.573,0.092,259.837,208.157,3.204,0.531,3.716e7,0,154.357,0.5,0.5,0.323,0.02,0.157,8.747e-4,0.003,-3.422e-4,0,0,0,0,6.815e-5,0.023,16.129,204.317,87.62,0.005,2.237,0.047,766.034,331.327,0.05,0.128
10.69,2309.203,175.023,-15.663,175.097,15.664,56.5,0.004,56.5,0.004,5.08,0.174,28.61,-80.599,9.785,0.068,-1.284e-8,-0.002,7.25e-6,2.598e4,4751.737,28.573,0.092,259.399,208.157,3.177,0.529,3.696e7,0,152.741,0.499,0.499,0.323,0.019,0.156,0.008,0.026,-4.513e-4,0,0,0,0,-5.774e-5,0.022,16.129,204.317,87.58,-3.984e-4,2.108,-0.01,765.19,331.293,0.05,0.129
10.74,2317.934,174.241,-15.604,174.315,15.604,56.753,0.004,56.753,0.004,5.072,0.137,28.61,-80.599,9.785,0.095,-1.291e-8,-0.002,5.54e-6,2.598e4,4751.737,28.573,0.092,259.267,208.157,3.169,0.526,3.677e7,0,151.152,0.499,0.499,0.324,0.019,0.156,0.012,0.037,2.629e-4,0,0,0,0,-3.583e-5,0.022,16.129,204.317,87.546,-0.004,2.107,-0.067,764.35,331.259,0.05,0.129
10.79,2326.627,173.463,-15.544,173.537,15.545,57.007,0.004,57.007,0.004,5.066,0.108,28.61,-80.599,9.785,0.116,-1.163e-8,-0.001,4.242e-7,2.598e4,4751.737,28.573,0.092,259.159,208.157,3.162,0.524,3.658e7,0,149.58,0.499,0.499,0.324,0.019,0.156,0.014,0.045,-3.397e-4,0,0,0,0,-1.643e-5,0.022,16.129,204.317,87.52,-0.007,2.093,-0.123,763.513,331.224,0.05,0.129
10.84,2335.281,172.687,-15.484,172.761,15.484,57.26,0.004,57.26,0.004,5.061,0.126,28.61,-80.599,9.785,0.103,-1.25e-8,-5.298e-4,6.026e-6,2.598e4,4751.737,28.573,0.092,259.206,208.157,3.165,0.522,3.639e7,0,148.026,0.498,0.498,0.324,0.019,0.155,0.013,0.039,-4.013e-4,0,0,0,0,-3.728e-6,0.022,16.129,204.317,87.506,-0.006,2.15,-0.179,762.68,331.19,0.05,0.13
10.89,2343.896,171.914,-15.423,171.989,15.424,57.513,0.004,57.513,0.004,5.054,0.155,28.61,-80.599,9.785,0.082,-1.264e-8,-6.563e-5,9.769e-6,2.598e4,4751.737,28.573,0.092,259.293,208.157,3.17,0.52,3.62e7,0,146.488,0.498,0.498,0.324,0.019,0.155,0.01,0.032,2.725e-4,0,0,0,0,-5.773e-8,0.022,16.129,204.317,87.501,-0.003,2.205,-0.235,761.851,331.156,0.05,0.13
10.94,2352.472,171.145,-15.367,171.219,15.367,57.765,0.004,57.765,0.004,5.047,0.096,28.61,-80.599,9.785,0.124,-1.251e-8,4.168e-4,1.391e-5,2.598e4,4751.737,28.573,0.092,259.101,208.157,3.159,0.517,3.602e7,0,144.956,0.498,0.498,0.324,0.019,0.155,0.015,0.047,-2.552e-4,0,0,0,0,2.349e-6,0.022,16.129,204.317,87.504,0.001,2.044,-0.291,761.025,331.123,0.05,0.131
10.99,2361.01,170.378,-15.307,170.452,15.308,58.018,0.004,58.018,0.004,5.042,0.127,28.61,-80.599,9.785,0.099,-1.157e-8,0.001,1.571e-5,2.598e4,4751.737,28.573,0.092,259.206,208.157,3.165,0.515,3.583e7,0,143.447,0.497,0.497,0.324,0.019,0.154,0.012,0.038,-4.932e-4,0,0,0,0,1.481e-5,0.022,16.129,204.317,87.517,0.007,2.05,-0.347,760.204,331.089,0.05,0.131
11.04,2369.51,169.614,-15.248,169.689,15.249,58.27,0.004,58.27,0.004,5.035,0.162,28.61,-80.599,9.785,0.07,-1.224e-8,0.001,2.251e-5,2.598e4,4751.737,28.573,0.092,259.339,208.157,3.173,0.513,3.564e7,0,141.953,0.497,0.497,0.324,0.019,0.154,0.009,0.027,1.44e-4,0,0,0,0,2.855e-5,0.022,16.129,204.317,87.539,0.015,2.046,-0.402,759.385,331.055,0.05,0.132
11.09,2377.972,168.853,-15.189,168.928,15.191,58.521,0.004,58.521,0.004,5.026,0.198,28.61,-80.599,9.785,0.04,-1.047e-8,0.002,3.8e-5,2.598e4,4751.737,28.573,0.092,259.486,208.157,3.182,0.511,3.546e7,0,140.474,0.497,0.497,0.324,0.019,0.154,0.005,0.016,4.442e-4,0,0,0,0,4.107e-5,0.022,16.129,204.317,87.568,0.023,2.027,-0.457,758.571,331.022,0.05,0.132
11.14,2386.395,168.095,-15.13,168.17,15.133,58.772,0.005,58.772,0.004,5.014,0.265,28.61,-80.599,9.785,0.015,-1.49e-8,-0.002,7.154e-5,2.598e4,4751.737,28.573,0.092,259.463,208.157,3.181,0.508,3.527e7,0,139.017,0.497,0.497,0.324,0.019,0.154,0.002,0.006,-4.734e-4,0,0,0,0,-4.477e-5,0.022,16.129,204.317,87.6,0.03,2.077,-0.512,757.76,330.989,0.05,0.133
11.19,2394.781,167.34,-15.074,167.414,15.077,59.022,0.005,59.022,0.005,5.001,0.264,28.61,-80.599,9.785,0.018,-1.043e-8,-0.002,6.108e-5,2.598e4,4751.737,28.573,0.092,259.442,208.157,3.18,0.506,3.509e7,0,137.565,0.496,0.496,0.324,0.018,0.153,0.002,0.007,-1.742e-4,0,0,0,0,-3.915e-5,0.021,16.129,204.317,87.631,0.036,1.975,-0.566,756.953,330.956,0.05,0.133
11.24,2403.129,166.587,-15.019,166.662,15.021,59.272,0.005,59.272,0.005,4.987,0.26,28.61,-80.599,9.785,0.02,-1.362e-8,-0.002,8.09e-5,2.598e4,4751.737,28.573,0.092,259.413,208.157,3.178,0.504,3.491e7,0,136.128,0.496,0.496,0.325,0.018,0.153,0.002,0.008,1.191e-5,0,0,0,0,-3.61e-5,0.021,16.129,204.317,87.661,0.04,1.874,-0.62,756.149,330.923,0.05,0.134
11.29,2411.44,165.838,-14.964,165.912,14.967,59.521,0.005,59.521,0.005,4.974,0.264,28.61,-80.599,9.785,0.026,-1.312e-8,-0.001,5.592e-5,2.598e4,4751.737,28.573,0.092,259.399,208.157,3.177,0.502,3.472e7,0,134.707,0.496,0.496,0.325,0.018,0.153,0.003,0.01,1.789e-4,0,0,0,0,-3.175e-5,0.021,16.129,204.317,87.689,0.042,1.796,-0.674,755.35,330.89,0.05,0.134
11.34,2419.713,165.091,-14.91,165.166,14.912,59.77,0.005,59.77,0.005,4.961,0.274,28.61,-80.599,9.785,0.039,-1.234e-8,-0.001,3.472e-5,2.598e4,4751.737,28.573,0.092,259.366,208.157,3.175,0.499,3.454e7,0,133.304,0.495,0.495,0.325,0.018,0.152,0.005,0.015,-1.159e-4,0,0,0,0,-2.566e-5,0.021,16.129,204.317,87.714,0.043,1.741,-0.728,754.553,330.858,0.05,0.135
11.39,2427.949,164.347,-14.857,164.421,14.859,60.017,0.005,60.017,0.005,4.948,0.25,28.61,-80.599,9.785,0.023,-1.354e-8,-0.001,5.529e-5,2.598e4,4751.737,28.573,0.092,259.394,208.157,3.177,0.497,3.436e7,0,131.909,0.495,0.495,0.325,0.018,0.152,0.003,0.009,-1.312e-4,0,0,0,0,-2.007e-5,0.021,16.129,204.317,87.736,0.042,1.614,-0.782,753.76,330.825,0.05,0.135
11.44,2436.148,163.605,-14.802,163.68,14.805,60.264,0.005,60.264,0.005,4.934,0.313,28.61,-80.599,9.785,0.077,-1.167e-8,-9.922e-4,1.462e-5,2.598e4,4751.737,28.573,0.092,259.212,208.157,3.165,0.495,3.419e7,0,130.546,0.495,0.495,0.325,0.018,0.152,0.009,0.029,-4.552e-4,0,0,0,0,-1.457e-5,0.021,16.129,204.317,87.756,0.039,1.697,-0.835,752.971,330.793,0.05,0.136
11.49,2444.31,162.867,-14.749,162.941,14.753,60.511,0.005,60.511,0.005,4.918,0.333,28.61,-80.599,9.785,0.097,-1.304e-8,-5.56e-4,1.285e-5,2.598e4,4751.737,28.573,0.092,259.12,208.157,3.16,0.493,3.401e7,0,129.191,0.495,0.495,0.325,0.018,0.152,0.012,0.037,-4.237e-4,0,0,0,0,-4.616e-6,0.021,16.129,204.317,87.77,0.035,1.701,-0.888,752.186,330.761,0.05,0.136
11.54,2452.435,162.13,-14.698,162.204,14.701,60.756,0.005,60.756,0.005,4.901,0.321,28.61,-80.599,9.785,0.091,-1.271e-8,-1.368e-4,8.786e-6,2.598e4,4751.737,28.573,0.092,259.147,208.157,3.161,0.491,3.383e7,0,127.844,0.494,0.494,0.325,0.018,0.151,0.011,0.035,1.411e-4,0,0,0,0,-2.821e-7,0.021,16.129,204.317,87.776,0.029,1.651,-0.941,751.404,330.729,0.05,0.137
11.59,2460.523,161.397,-14.645,161.471,14.65,61.001,0.005,61.001,0.005,4.884,0.362,28.61,-80.599,9.785,0.127,-1.262e-8,3.218e-4,1.671e-5,2.598e4,4751.737,28.573,0.092,258.977,208.157,3.151,0.488,3.365e7,0,126.524,0.494,0.494,0.325,0.018,0.151,0.015,0.049,-2.982e-4,0,0,0,0,1.574e-6,0.021,16.129,204.317,87.775,0.023,1.746,-0.993,750.625,330.697,0.05,0.137
11.64,2468.574,160.666,-14.594,160.74,14.599,61.245,0.006,61.245,0.005,4.866,0.377,28.61,-80.599,9.785,0.141,-1.186e-8,9.36e-4,1.672e-5,2.598e4,4751.737,28.573,0.092,258.909,208.157,3.147,0.486,3.348e7,0,125.213,0.494,0.494,0.325,0.018,0.151,0.017,0.055,3.698e-4,0,0,0,0,1.344e-5,0.021,16.129,204.317,87.763,0.017,1.807,-1.046,749.85,330.665,0.05,0.137
11.69,2476.589,159.937,-14.544,160.011,14.549,61.487,0.006,61.487,0.005,4.847,0.385,28.61,-80.599,9.785,0.15,-1.138e-8,0.002,1.673e-5,2.598e4,4751.737,28.573,0.092,258.866,208.157,3.144,0.484,3.331e7,0,123.917,0.493,0.493,0.325,0.018,0.15,0.018,0.058,1.94e-4,0,0,0,0,3.768e-5,0.02,16.129,204.317,87.741,0.011,1.882,-1.098,749.079,330.634,0.05,0.138
11.74,2484.568,159.211,-14.496,159.285,14.5,61.729,0.006,61.729,0.005,4.829,0.319,28.61,-80.599,9.785,0.095,-1.477e-8,0.002,1.823e-5,2.598e4,4751.737,28.573,0.092,259.117,208.157,3.16,0.482,3.313e7,0,122.618,0.493,0.493,0.325,0.018,0.15,0.012,0.036,-4.381e-5,0,0,0,0,7.008e-5,0.02,16.129,204.317,87.707,0.006,1.809,-1.15,748.311,330.602,0.05,0.138
11.79,2492.511,158.488,-14.449,158.561,14.452,61.97,0.006,61.97,0.005,4.814,0.252,28.61,-80.599,9.785,0.036,-1.598e-8,0.002,4.865e-5,2.598e4,4751.737,28.573,0.092,259.409,208.157,3.178,0.48,3.296e7,0,121.334,0.493,0.493,0.326,0.017,0.15,0.004,0.014,3.05e-4,0,0,0,0,8.978e-5,0.02,16.129,204.317,87.666,0.003,1.744,-1.201,747.546,330.571,0.05,0.139
11.84,2500.417,157.766,-14.404,157.84,14.405,62.211,0.006,62.211,0.006,4.804,0.162,28.61,-80.599,9.785,0.044,-1.534e-8,-0.002,4.288e-5,2.598e4,4751.737,28.573,0.092,259.282,208.157,3.17,0.478,3.278e7,0,120.064,0.493,0.493,0.326,0.017,0.15,0.005,0.017,3.104e-4,0,0,0,0,-9.039e-5,0.02,16.129,204.317,87.623,0.001,1.624,-1.253,746.787,330.54,0.05,0.139
11.89,2508.287,157.047,-14.357,157.121,14.358,62.451,0.006,62.451,0.006,4.797,0.15,28.61,-80.599,9.784,0.056,-1.331e-8,-0.002,2.722e-5,2.598e4,4751.737,28.573,0.092,259.226,208.157,3.166,0.476,3.261e7,0,118.823,0.492,0.492,0.326,0.017,0.149,0.007,0.022,-2.286e-4,0,0,0,0,-7.294e-5,0.02,16.129,204.317,87.582,-5.734e-5,1.681,-1.304,746.067,330.509,0.05,0.14
11.94,2516.122,156.331,-14.311,156.404,14.311,62.69,0.006,62.69,0.006,4.79,0.119,28.61,-80.599,9.784,0.085,-1.076e-8,-0.002,1.42e-5,2.598e4,4751.737,28.573,0.092,259.096,208.157,3.158,0.473,3.245e7,0,117.593,0.492,0.492,0.326,0.017,0.149,0.01,0.033,-1.42e-4,0,0,0,0,-5.661e-5,0.02,16.129,204.317,87.546,-3.879e-4,1.677,-1.355,745.35,330.478,0.05,0.14
11.99,2523.92,155.616,-14.264,155.69,14.264,62.93,0.006,62.93,0.006,4.784,0.123,28.61,-80.599,9.784,0.083,-1.319e-8,-0.002,2.095e-5,2.598e4,4751.737,28.573,0.092,259.099,208.157,3.158,0.471,3.228e7,0,116.377,0.492,0.492,0.326,0.017,0.149,0.01,0.032,-7.947e-5,0,0,0,0,-3.698e-5,0.02,16.129,204.317,87.516,0.001,1.742,-1.405,744.637,330.447,0.05,0.141
12.04,2531.683,154.904,-14.215,154.978,14.216,63.169,0.006,63.169,0.006,4.776,0.184,28.61,-80.599,9.784,0.028,-1.405e-8,-0.001,3.863e-5,2.598e4,4751.737,28.573,0.092,259.317,208.157,3.172,0.469,3.211e7,0,115.18,0.492,0.492,0.326,0.017,0.149,0.003,0.01,-4.527e-4,0,0,0,0,-2.62e-5,0.02,16.129,204.317,87.491,0.005,1.937,-1.456,743.927,330.417,0.05,0.141
12.09,2539.411,154.195,-14.168,154.268,14.169,63.407,0.007,63.407,0.006,4.766,0.218,28.61,-80.599,9.784,0.004,-1.178e-8,0.001,7.883e-5,2.598e4,4751.737,28.573,0.092,259.635,208.157,3.192,0.467,3.195e7,0,113.992,0.491,0.491,0.326,0.017,0.148,4.773e-4,0.002,2.033e-4,0,0,0,0,2.543e-5,0.02,16.129,204.317,87.469,0.01,2.062,-1.506,743.22,330.386,0.05,0.142
12.14,2547.103,153.488,-14.124,153.561,14.125,63.645,0.007,63.645,0.006,4.756,0.174,28.61,-80.599,9.784,0.037,-1.25e-8,-0.001,1.249e-5,2.598e4,4751.737,28.573,0.092,259.304,208.157,3.171,0.465,3.178e7,0,112.804,0.491,0.491,0.326,0.017,0.148,0.004,0.014,3.192e-5,0,0,0,0,-2.386e-5,0.02,16.129,204.317,87.447,0.016,1.989,-1.556,742.516,330.356,0.05,0.142
12.19,2554.76,152.782,-14.082,152.856,14.082,63.883,0.007,63.883,0.006,4.749,0.095,28.61,-80.599,9.784,0.11,-1.46e-8,-9.013e-4,1.72e-5,2.598e4,4751.737,28.573,0.092,258.966,208.157,3.15,0.463,3.161e7,0,111.624,0.491,0.491,0.326,0.017,0.148,0.013,0.043,-3.483e-4,0,0,0,0,-1.378e-5,0.02,16.129,204.317,87.428,0.021,1.819,-1.606,741.816,330.326,0.05,0.143
12.24,2562.381,152.079,-14.037,152.153,14.037,64.12,0.007,64.12,0.006,4.745,0.102,28.61,-80.599,9.784,0.104,-1.254e-8,-4.402e-4,7.309e-6,2.598e4,4751.737,28.573,0.092,258.993,208.157,3.152,0.461,3.145e7,0,110.464,0.491,0.491,0.326,0.017,0.148,0.013,0.04,2.957e-5,0,0,0,0,-3.318e-6,0.019,16.129,204.317,87.416,0.026,1.842,-1.655,741.119,330.296,0.05,0.143
12.29,2569.968,151.379,-13.994,151.453,13.994,64.357,0.007,64.357,0.006,4.74,0.074,28.61,-80.599,9.784,0.129,-1.323e-8,-2.794e-5,1.201e-5,2.598e4,4751.737,28.573,0.092,258.87,208.157,3.144,0.459,3.128e7,0,109.311,0.49,0.49,0.326,0.017,0.147,0.016,0.05,-2.365e-4,0,0,0,0,-1.349e-8,0.019,16.129,204.317,87.411,0.031,1.762,-1.705,740.425,330.266,0.05,0.144
12.34,2577.519,150.68,-13.949,150.755,13.949,64.594,0.007,64.594,0.006,4.736,0.104,28.61,-80.599,9.784,0.1,-1.312e-8,4.502e-4,1.014e-5,2.598e4,4751.737,28.573,0.092,259.003,208.157,3.152,0.457,3.112e7,0,108.173,0.49,0.49,0.327,0.017,0.147,0.012,0.038,3.561e-4,0,0,0,0,3.535e-6,0.019,16.129,204.317,87.415,0.034,1.803,-1.754,739.734,330.236,0.05,0.144
12.39,2585.036,149.984,-13.904,150.058,13.905,64.831,0.007,64.831,0.006,4.73,0.121,28.61,-80.599,9.784,0.081,-1.225e-8,7.677e-4,1.391e-5,2.598e4,4751.737,28.573,0.092,259.085,208.157,3.158,0.455,3.096e7,0,107.045,0.49,0.49,0.327,0.016,0.147,0.01,0.031,3.114e-4,0,0,0,0,1.037e-5,0.019,16.129,204.317,87.426,0.036,1.798,-1.803,739.046,330.206,0.05,0.145
12.44,2592.517,149.29,-13.86,149.364,13.861,65.067,0.007,65.067,0.006,4.724,0.151,28.61,-80.599,9.784,0.049,-1.292e-8,0.001,1.671e-5,2.598e4,4751.737,28.573,0.092,259.241,208.157,3.167,0.453,3.08e7,0,105.928,0.49,0.49,0.327,0.016,0.147,0.006,0.019,1.36e-4,0,0,0,0,1.87e-5,0.019,16.129,204.317,87.443,0.037,1.815,-1.851,738.362,330.177,0.05,0.145
12.49,2599.965,148.598,-13.814,148.673,13.816,65.303,0.007,65.303,0.006,4.714,0.22,28.61,-80.599,9.784,0.023,-1.41e-8,-0.001,4.061e-5,2.598e4,4751.737,28.573,0.092,259.246,208.157,3.168,0.451,3.064e7,0,104.83,0.49,0.49,0.327,0.016,0.146,0.003,0.009,-4.214e-4,0,0,0,0,-2.134e-5,0.019,16.129,204.317,87.462,0.037,1.932,-1.9,737.681,330.148,0.05,0.146
12.54,2607.377,147.908,-13.771,147.983,13.773,65.539,0.008,65.539,0.007,4.703,0.242,28.61,-80.599,9.784,0.048,-1.31e-8,-9.312e-4,1.55e-5,2.598e4,4751.737,28.573,0.092,259.168,208.157,3.163,0.448,3.048e7,0,103.736,0.489,0.489,0.327,0.016,0.146,0.006,0.018,-3.123e-4,0,0,0,0,-1.569e-5,0.019,16.129,204.317,87.48,0.035,1.931,-1.948,737.002,330.118,0.05,0.146
12.59,2614.755,147.221,-13.727,147.295,13.731,65.774,0.008,65.774,0.007,4.689,0.299,28.61,-80.599,9.784,0.109,-1.333e-8,-6.767e-4,8.299e-6,2.598e4,4751.737,28.573,0.092,258.899,208.157,3.146,0.446,3.032e7,0,102.662,0.489,0.489,0.327,0.016,0.146,0.013,0.042,-4.795e-4,0,0,0,0,-8.365e-6,0.019,16.129,204.317,87.495,0.033,2.032,-1.996,736.327,330.089,0.05,0.146
12.64,2622.099,146.535,-13.685,146.61,13.689,66.008,0.008,66.008,0.007,4.674,0.322,28.61,-80.599,9.784,0.137,-1.348e-8,-2.136e-4,8.187e-6,2.598e4,4751.737,28.573,0.092,258.771,208.157,3.138,0.444,3.016e7,0,101.593,0.489,0.489,0.327,0.016,0.146,0.017,0.053,-4.142e-4,0,0,0,0,-8.412e-7,0.019,16.129,204.317,87.503,0.031,2.066,-2.044,735.656,330.06,0.05,0.147
12.69,2629.409,145.852,-13.643,145.927,13.648,66.241,0.008,66.241,0.007,4.657,0.363,28.61,-80.599,9.784,0.181,-1.331e-8,3.31e-4,7.907e-6,2.598e4,4751.737,28.573,0.092,258.565,208.157,3.125,0.442,3e7,0,100.54,0.489,0.489,0.327,0.016,0.145,0.022,0.069,3.513e-4,0,0,0,0,2.038e-6,0.019,16.129,204.317,87.502,0.028,2.168,-2.091,734.987,330.032,0.05,0.147
12.74,2636.685,145.171,-13.604,145.245,13.608,66.473,0.008,66.473,0.007,4.639,0.311,28.61,-80.599,9.784,0.131,-1.354e-8,9.296e-4,3.367e-6,2.598e4,4751.737,28.573,0.092,258.785,208.157,3.139,0.44,2.984e7,0,99.475,0.488,0.488,0.327,0.016,0.145,0.016,0.05,3.985e-4,0,0,0,0,1.624e-5,0.019,16.129,204.317,87.491,0.026,2.056,-2.138,734.321,330.003,0.05,0.148
12.79,2643.926,144.492,-13.564,144.566,13.568,66.705,0.008,66.705,0.007,4.624,0.305,28.61,-80.599,9.784,0.127,-1.421e-8,0.001,3.173e-6,2.598e4,4751.737,28.573,0.092,258.802,208.157,3.14,0.438,2.969e7,0,98.433,0.488,0.488,0.327,0.016,0.145,0.015,0.049,5.704e-5,0,0,0,0,3.385e-5,0.019,16.129,204.317,87.47,0.024,2.079,-2.186,733.659,329.974,0.05,0.148
12.84,2651.134,143.815,-13.525,143.888,13.528,66.936,0.008,66.936,0.007,4.609,0.28,28.61,-80.599,9.784,0.101,-1.368e-8,0.002,3.377e-6,2.598e4,4751.737,28.573,0.092,258.911,208.157,3.147,0.436,2.953e7,0,97.398,0.488,0.488,0.327,0.016,0.145,0.012,0.039,-3.997e-4,0,0,0,0,5.92e-5,0.018,16.129,204.317,87.442,0.022,2.07,-2.232,733,329.946,0.05,0.149
12.89,2658.308,143.139,-13.487,143.213,13.489,67.166,0.008,67.166,0.007,4.596,0.262,28.61,-80.599,9.784,0.083,-1.325e-8,0.002,5.355e-6,2.598e4,4751.737,28.573,0.092,258.992,208.157,3.152,0.434,2.937e7,0,96.375,0.488,0.488,0.327,0.016,0.145,0.01,0.032,3.343e-4,0,0,0,0,8.158e-5,0.018,16.129,204.317,87.408,0.02,2.091,-2.279,732.343,329.918,0.05,0.149
12.94,2665.448,142.466,-13.448,142.54,13.45,67.395,0.009,67.395,0.007,4.583,0.262,28.61,-80.599,9.784,0.083,-1.25e-8,0.002,8.367e-6,2.598e4,4751.737,28.573,0.092,258.986,208.157,3.151,0.432,2.922e7,0,95.367,0.488,0.488,0.328,0.016,0.144,0.01,0.031,1.617e-4,0,0,0,0,1.058e-4,0.018,16.129,204.317,87.368,0.018,2.172,-2.325,731.69,329.89,0.05,0.15
12.99,2672.554,141.794,-13.412,141.868,13.413,67.624,0.009,67.624,0.007,4.571,0.185,28.61,-80.599,9.784,0.003,-1.455e-8,-0.002,1.969e-4,2.598e4,4751.737,28.573,0.092,259.162,208.157,3.162,0.43,2.906e7,0,94.353,0.487,0.487,0.328,0.016,0.144,3.805e-4,9.558e-4,4.543e-4,0,0,0,0,-1.224e-4,0.018,16.129,204.317,87.324,0.017,2.046,-2.372,731.04,329.862,0.05,0.15
13.04,2679.627,141.125,-13.376,141.199,13.377,67.853,0.009,67.853,0.007,4.564,0.13,28.61,-80.599,9.784,0.066,-1.553e-8,-0.002,1.284e-5,2.598e4,4751.737,28.573,0.092,259.038,208.157,3.155,0.428,2.891e7,0,93.355,0.487,0.487,0.328,0.016,0.144,0.008,0.025,3.136e-4,0,0,0,0,-1.106e-4,0.018,16.129,204.317,87.28,0.017,1.977,-2.418,730.393,329.834,0.05,0.151
13.09,2686.667,140.457,-13.34,140.531,13.341,68.081,0.009,68.081,0.007,4.558,0.085,28.61,-80.599,9.784,0.118,-1.423e-8,-0.002,6.426e-6,2.598e4,4751.737,28.573,0.092,258.799,208.157,3.14,0.426,2.876e7,0,92.37,0.487,0.487,0.328,0.016,0.144,0.014,0.045,-4.463e-4,0,0,0,0,-8.537e-5,0.018,16.129,204.317,87.24,0.017,1.923,-2.463,729.749,329.806,0.05,0.151
13.14,2693.673,139.791,-13.303,139.865,13.303,68.308,0.009,68.308,0.008,4.554,0.081,28.61,-80.599,9.784,0.124,-1.282e-8,-0.002,1.837e-6,2.598e4,4751.737,28.573,0.092,258.765,208.157,3.138,0.424,2.86e7,0,91.397,0.487,0.487,0.328,0.015,0.143,0.015,0.048,-1.216e-5,0,0,0,0,-5.554e-5,0.018,16.129,204.317,87.207,0.017,1.963,-2.509,729.108,329.779,0.05,0.152
13.19,2700.646,139.127,-13.266,139.201,13.266,68.536,0.009,68.536,0.008,4.55,0.084,28.61,-80.599,9.784,0.121,-1.43e-8,-0.001,6.132e-6,2.598e4,4751.737,28.573,0.092,258.772,208.157,3.138,0.422,2.845e7,0,90.434,0.487,0.487,0.328,0.015,0.143,0.015,0.046,-1.501e-4,0,0,0,0,-3.286e-5,0.018,16.129,204.317,87.181,0.017,2.008,-2.554,728.47,329.751,0.05,0.152
13.24,2707.586,138.464,-13.228,138.539,13.228,68.763,0.009,68.763,0.008,4.545,0.11,28.61,-80.599,9.784,0.091,-1.318e-8,-9.271e-4,4.869e-6,2.598e4,4751.737,28.573,0.092,258.899,208.157,3.146,0.42,2.83e7,0,89.481,0.486,0.486,0.328,0.015,0.143,0.011,0.035,4.339e-4,0,0,0,0,-1.775e-5,0.018,16.129,204.317,87.161,0.017,2.1,-2.599,727.835,329.724,0.05,0.153
