# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (°),Longitude (°),Gravitational acceleration (m/s²),Angle of attack (°),Roll rate (r/s),Pitch rate (r/s),Yaw rate (r/s),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (cm),CG location (cm),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (cm),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s)
10.737,2016.104,157.974,-13.52,158.282,13.525,99.316,0.043,99.316,0.025,9.876,0.372,33,107.001,9.785,0.034,0,-0.002,-8.722e-6,3.24e4,43.557,49.537,0.123,308.382,235.143,4.541,0.468,3.079e7,0,121.492,0.573,0.573,0.399,0.025,0.148,0.005,0.025,-2.947e-4,0,0,0,0,-7.688e-5,0.019,16.129,204.317,85.139,0.035,3.652,12.491,677.525,338.869,0.05,0.163
10.787,2023.986,157.299,-13.477,157.607,13.485,99.809,0.044,99.809,0.025,9.855,0.453,33,107.001,9.785,0.117,0,-0.001,-7.011e-6,3.24e4,43.557,49.537,0.123,307.912,235.143,4.512,0.466,3.064e7,0,120.347,0.572,0.572,0.399,0.025,0.148,0.019,0.084,3.542e-4,0,0,0,0,-4.528e-5,0.019,16.129,204.317,85.165,0.036,3.777,12.42,676.877,338.825,0.05,0.163
10.837,2031.834,156.626,-13.436,156.934,13.447,100.302,0.044,100.302,0.025,9.831,0.522,33,107.001,9.785,0.189,0,-6.547e-4,-8.071e-6,3.24e4,43.557,49.537,0.123,307.513,235.143,4.487,0.464,3.05e7,0,119.214,0.572,0.572,0.4,0.024,0.148,0.03,0.135,-5.128e-5,0,0,0,0,-1.313e-5,0.019,16.129,204.317,85.182,0.038,3.892,12.348,676.232,338.782,0.05,0.163
10.887,2039.648,155.955,-13.395,156.263,13.409,100.792,0.044,100.792,0.025,9.803,0.607,33,107.001,9.785,0.277,0,2.349e-4,-5.258e-6,3.24e4,43.557,49.537,0.123,307.032,235.143,4.457,0.462,3.035e7,0,118.109,0.572,0.572,0.4,0.024,0.148,0.044,0.198,-4.192e-4,0,0,0,0,1.703e-6,0.019,16.129,204.317,85.186,0.039,4.092,12.277,675.589,338.739,0.05,0.164
10.937,2047.429,155.286,-13.362,155.594,13.374,101.282,0.045,101.282,0.025,9.772,0.581,33,107.001,9.785,0.256,0,0.001,-3.219e-6,3.24e4,43.557,49.537,0.123,307.139,235.143,4.464,0.46,3.021e7,0,116.961,0.572,0.572,0.4,0.024,0.148,0.041,0.183,-1.53e-4,0,0,0,0,5.504e-5,0.019,16.129,204.317,85.172,0.04,4.043,12.206,674.95,338.696,0.05,0.164
10.987,2055.177,154.619,-13.334,154.926,13.343,101.77,0.045,101.77,0.025,9.746,0.472,33,107.001,9.785,0.152,0,0.002,-4.17e-6,3.24e4,43.557,49.537,0.123,307.698,235.143,4.498,0.458,3.006e7,0,115.786,0.571,0.571,0.4,0.024,0.147,0.024,0.109,-3.038e-4,0,0,0,0,1.386e-4,0.019,16.129,204.317,85.141,0.04,3.81,12.136,674.313,338.653,0.05,0.164
11.037,2062.891,153.953,-13.301,154.26,13.309,102.256,0.046,102.256,0.026,9.723,0.457,33,107.001,9.785,0.138,0,0.003,-5.284e-6,3.24e4,43.557,49.537,0.123,307.767,235.143,4.503,0.456,2.992e7,0,114.673,0.571,0.571,0.4,0.024,0.147,0.022,0.099,-5.237e-5,0,0,0,0,2.076e-4,0.019,16.129,204.317,85.099,0.04,3.853,12.066,673.679,338.611,0.05,0.165
11.087,2070.572,153.289,-13.268,153.595,13.275,102.742,0.046,102.742,0.026,9.701,0.442,33,107.001,9.785,0.125,0,0.003,-5.746e-6,3.24e4,43.557,49.537,0.123,307.838,235.143,4.507,0.455,2.978e7,0,113.573,0.571,0.571,0.4,0.024,0.147,0.02,0.088,2.476e-4,0,0,0,0,3.07e-4,0.019,16.129,204.317,85.047,0.04,3.919,11.996,673.047,338.568,0.05,0.165
11.137,2078.22,152.626,-13.237,152.933,13.243,103.227,0.046,103.227,0.026,9.679,0.411,33,107.001,9.785,0.093,0,0.003,-6.549e-6,3.24e4,43.557,49.537,0.123,308.007,235.143,4.518,0.453,2.963e7,0,112.478,0.571,0.571,0.4,0.024,0.147,0.015,0.066,4.855e-4,0,0,0,0,3.926e-4,0.019,16.129,204.317,84.988,0.039,3.955,11.926,672.418,338.526,0.05,0.166
11.187,2085.835,151.965,-13.211,152.272,13.215,103.71,0.047,103.71,0.026,9.661,0.313,33,107.001,9.785,0.01,0,-0.004,-6.201e-5,3.24e4,43.557,49.537,0.123,308.492,235.143,4.548,0.451,2.949e7,0,111.367,0.57,0.57,0.4,0.024,0.146,0.002,0.008,-6.254e-5,0,0,0,0,-4.415e-4,0.019,16.129,204.317,84.923,0.038,3.813,11.857,671.792,338.484,0.05,0.166
11.237,2093.417,151.305,-13.185,151.612,13.187,104.193,0.047,104.193,0.026,9.648,0.218,33,107.001,9.785,0.111,0,-0.003,-5.995e-6,3.24e4,43.557,49.537,0.123,307.899,235.143,4.511,0.449,2.934e7,0,110.273,0.57,0.57,0.4,0.024,0.146,0.018,0.08,-3.412e-4,0,0,0,0,-3.862e-4,0.019,16.129,204.317,84.858,0.037,3.669,11.788,671.169,338.442,0.05,0.167
11.287,2100.965,150.647,-13.159,150.955,13.16,104.675,0.048,104.675,0.026,9.639,0.139,33,107.001,9.785,0.196,0,-0.003,-5.569e-6,3.24e4,43.557,49.537,0.123,307.427,235.143,4.482,0.447,2.92e7,0,109.197,0.57,0.57,0.4,0.024,0.146,0.031,0.141,-1.069e-4,0,0,0,0,-2.746e-4,0.018,16.129,204.317,84.801,0.036,3.547,11.719,670.554,338.401,0.05,0.168
11.337,2108.481,149.989,-13.129,150.298,13.129,105.157,0.048,105.157,0.026,9.633,0.12,33,107.001,9.785,0.218,0,-0.002,-4.161e-6,3.24e4,43.557,49.537,0.123,307.303,235.143,4.474,0.445,2.906e7,0,108.146,0.57,0.57,0.401,0.023,0.146,0.035,0.156,-4.816e-4,0,0,0,0,-1.495e-4,0.018,16.129,204.317,84.756,0.035,3.557,11.651,669.962,338.359,0.05,0.168
11.387,2115.964,149.334,-13.092,149.644,13.093,105.638,0.049,105.638,0.026,9.626,0.168,33,107.001,9.785,0.167,0,-0.001,-3.445e-6,3.24e4,43.557,49.537,0.123,307.576,235.143,4.491,0.443,2.893e7,0,107.115,0.57,0.57,0.401,0.023,0.146,0.027,0.12,-1.996e-4,0,0,0,0,-6.805e-5,0.018,16.129,204.317,84.724,0.034,3.725,11.583,669.374,338.318,0.05,0.169
11.437,2123.415,148.68,-13.055,148.991,13.057,106.119,0.049,106.119,0.026,9.616,0.229,33,107.001,9.785,0.101,0,-9.673e-4,-1.544e-6,3.24e4,43.557,49.537,0.123,307.933,235.143,4.513,0.441,2.879e7,0,106.095,0.569,0.569,0.401,0.023,0.145,0.016,0.072,-2.946e-5,0,0,0,0,-3.178e-5,0.018,16.129,204.317,84.703,0.033,3.906,11.515,668.788,338.277,0.05,0.169
11.487,2130.832,148.028,-13.022,148.339,13.024,106.6,0.049,106.6,0.027,9.604,0.244,33,107.001,9.785,0.082,0,-6.824e-4,2.39e-6,3.24e4,43.557,49.537,0.123,308.028,235.143,4.519,0.439,2.865e7,0,105.07,0.569,0.569,0.401,0.023,0.145,0.013,0.059,4.007e-4,0,0,0,0,-1.595e-5,0.018,16.129,204.317,84.689,0.033,3.945,11.448,668.204,338.236,0.05,0.17
11.537,2138.217,147.378,-12.992,147.69,12.994,107.079,0.05,107.079,0.027,9.592,0.218,33,107.001,9.785,0.11,0,-3.609e-4,1.159e-6,3.24e4,43.557,49.537,0.123,307.871,235.143,4.509,0.438,2.851e7,0,104.038,0.569,0.569,0.401,0.023,0.145,0.017,0.079,3.925e-4,0,0,0,0,-4.502e-6,0.018,16.129,204.317,84.679,0.032,3.849,11.38,667.623,338.195,0.05,0.17
11.587,2145.57,146.729,-12.964,147.041,12.966,107.559,0.05,107.559,0.027,9.582,0.175,33,107.001,9.785,0.155,0,8.555e-5,9.881e-8,3.24e4,43.557,49.537,0.123,307.618,235.143,4.493,0.436,2.837e7,0,103.009,0.569,0.569,0.401,0.023,0.145,0.025,0.111,-1.493e-4,0,0,0,0,2.552e-7,0.018,16.129,204.317,84.677,0.032,3.688,11.313,667.045,338.155,0.05,0.17
11.637,2152.89,146.082,-12.928,146.395,12.93,108.038,0.051,108.038,0.027,9.572,0.24,33,107.001,9.785,0.08,0,5.533e-4,4.28e-7,3.24e4,43.557,49.537,0.123,308.023,235.143,4.519,0.434,2.824e7,0,102.018,0.568,0.568,0.401,0.023,0.144,0.013,0.058,3.618e-4,0,0,0,0,1.077e-5,0.018,16.129,204.317,84.683,0.033,3.818,11.247,666.469,338.115,0.05,0.171
11.687,2160.178,145.436,-12.888,145.75,12.892,108.516,0.051,108.516,0.027,9.558,0.347,33,107.001,9.785,0.048,0,-5.894e-4,-6.701e-6,3.24e4,43.557,49.537,0.123,308.218,235.143,4.531,0.432,2.811e7,0,101.056,0.568,0.568,0.401,0.023,0.144,0.008,0.034,4.454e-4,0,0,0,0,-1.232e-5,0.018,16.129,204.317,84.693,0.033,4.075,11.181,665.895,338.074,0.05,0.171
11.737,2167.434,144.793,-12.854,145.107,12.86,108.993,0.052,108.993,0.027,9.539,0.384,33,107.001,9.785,0.095,0,-3.041e-4,-5.643e-6,3.24e4,43.557,49.537,0.123,307.944,235.143,4.514,0.43,2.797e7,0,100.08,0.568,0.568,0.401,0.023,0.144,0.015,0.067,-1.009e-6,0,0,0,0,-3.31e-6,0.018,16.129,204.317,84.702,0.034,4.132,11.115,665.324,338.034,0.05,0.172
11.787,2174.658,144.151,-12.823,144.465,12.829,109.47,0.052,109.47,0.027,9.519,0.391,33,107.001,9.785,0.107,0,1.087e-5,-6.94e-6,3.24e4,43.557,49.537,0.123,307.872,235.143,4.509,0.428,2.784e7,0,99.1,0.568,0.568,0.401,0.023,0.144,0.017,0.076,2.054e-4,0,0,0,0,0,0.018,16.129,204.317,84.705,0.036,4.113,11.049,664.756,337.994,0.05,0.172
11.837,2181.849,143.51,-12.793,143.824,12.799,109.945,0.052,109.945,0.027,9.5,0.385,33,107.001,9.785,0.104,0,3.552e-4,-6.693e-6,3.24e4,43.557,49.537,0.123,307.881,235.143,4.51,0.427,2.77e7,0,98.125,0.568,0.568,0.401,0.023,0.144,0.016,0.074,4.228e-4,0,0,0,0,4.595e-6,0.018,16.129,204.317,84.701,0.037,4.073,10.983,664.19,337.955,0.05,0.173
11.887,2189.009,142.871,-12.766,143.186,12.771,110.42,0.053,110.42,0.027,9.481,0.354,33,107.001,9.785,0.071,0,6.427e-4,-6.813e-6,3.24e4,43.557,49.537,0.123,308.058,235.143,4.521,0.425,2.756e7,0,97.148,0.567,0.567,0.401,0.022,0.143,0.011,0.05,-1.74e-4,0,0,0,0,1.518e-5,0.018,16.129,204.317,84.692,0.038,3.97,10.918,663.627,337.915,0.05,0.173
11.937,2196.136,142.234,-12.733,142.548,12.739,110.893,0.053,110.893,0.028,9.463,0.396,33,107.001,9.785,0.125,0,8.933e-4,-6.982e-6,3.24e4,43.557,49.537,0.123,307.752,235.143,4.502,0.423,2.743e7,0,96.215,0.567,0.567,0.402,0.022,0.143,0.02,0.09,-1.806e-4,0,0,0,0,2.959e-5,0.017,16.129,204.317,84.678,0.039,4.099,10.853,663.066,337.876,0.05,0.173
11.987,2203.232,141.598,-12.697,141.913,12.706,111.366,0.054,111.366,0.028,9.441,0.477,33,107.001,9.785,0.225,0,0.001,-6.679e-6,3.24e4,43.557,49.537,0.123,307.206,235.143,4.468,0.421,2.73e7,0,95.315,0.567,0.567,0.402,0.022,0.143,0.036,0.16,4.908e-4,0,0,0,0,7.871e-5,0.017,16.129,204.317,84.658,0.04,4.361,10.789,662.508,337.837,0.05,0.174
12.037,2210.296,140.964,-12.679,141.278,12.683,111.838,0.054,111.838,0.028,9.419,0.348,33,107.001,9.785,0.072,0,0.002,-1.338e-5,3.24e4,43.557,49.537,0.123,308.035,235.143,4.519,0.419,2.716e7,0,94.318,0.567,0.567,0.402,0.022,0.143,0.011,0.051,-3.749e-4,0,0,0,0,1.591e-4,0.017,16.129,204.317,84.626,0.041,4.019,10.725,661.952,337.798,0.05,0.174
12.087,2217.329,140.33,-12.66,140.645,12.662,112.308,0.055,112.308,0.028,9.406,0.223,33,107.001,9.785,0.082,0,-0.002,-2.487e-6,3.24e4,43.557,49.537,0.123,307.984,235.143,4.516,0.417,2.702e7,0,93.345,0.567,0.567,0.402,0.022,0.143,0.013,0.059,4.823e-5,0,0,0,0,-1.434e-4,0.017,16.129,204.317,84.589,0.042,3.681,10.661,661.399,337.759,0.05,0.175
12.137,2224.329,139.698,-12.63,140.014,12.632,112.778,0.055,112.778,0.028,9.395,0.248,33,107.001,9.785,0.05,0,-0.002,-6.959e-6,3.24e4,43.557,49.537,0.123,308.163,235.143,4.527,0.415,2.689e7,0,92.437,0.566,0.566,0.402,0.022,0.142,0.008,0.036,3.21e-4,0,0,0,0,-1.077e-4,0.017,16.129,204.317,84.556,0.043,3.794,10.597,660.848,337.721,0.05,0.175
12.187,2231.298,139.067,-12.606,139.383,12.608,113.248,0.056,113.248,0.028,9.383,0.193,33,107.001,9.785,0.119,0,-0.002,-1.224e-6,3.24e4,43.557,49.537,0.123,307.773,235.143,4.503,0.414,2.676e7,0,91.508,0.566,0.566,0.402,0.022,0.142,0.019,0.085,5.072e-5,0,0,0,0,-9.127e-5,0.017,16.129,204.317,84.527,0.043,3.651,10.534,660.3,337.682,0.05,0.175
12.237,2238.236,138.437,-12.579,138.754,12.581,113.717,0.056,113.717,0.028,9.374,0.177,33,107.001,9.785,0.138,0,-0.001,3.196e-8,3.24e4,43.557,49.537,0.123,307.662,235.143,4.496,0.412,2.663e7,0,90.599,0.566,0.566,0.402,0.022,0.142,0.022,0.098,3.426e-4,0,0,0,0,-4.442e-5,0.017,16.129,204.317,84.504,0.044,3.609,10.47,659.754,337.644,0.05,0.176
12.287,2245.142,137.809,-12.548,138.127,12.55,114.185,0.056,114.185,0.028,9.364,0.214,33,107.001,9.784,0.089,0,-7.334e-4,-1.83e-6,3.24e4,43.557,49.537,0.123,307.931,235.143,4.513,0.41,2.65e7,0,89.711,0.566,0.566,0.402,0.022,0.142,0.014,0.063,1.582e-4,0,0,0,0,-2.125e-5,0.017,16.129,204.317,84.488,0.044,3.719,10.408,659.211,337.606,0.05,0.176
12.337,2252.017,137.183,-12.516,137.501,12.519,114.653,0.057,114.653,0.028,9.352,0.266,33,107.001,9.784,0.019,0,-5.784e-4,-1.324e-5,3.24e4,43.557,49.537,0.123,308.342,235.143,4.538,0.408,2.637e7,0,88.837,0.566,0.566,0.402,0.022,0.142,0.003,0.014,-3.982e-4,0,0,0,0,-1.333e-5,0.017,16.129,204.317,84.476,0.044,3.868,10.345,658.67,337.568,0.05,0.176
12.387,2258.86,136.558,-12.484,136.877,12.488,115.12,0.057,115.12,0.029,9.338,0.326,33,107.001,9.784,0.063,0,6.372e-4,-5.059e-6,3.24e4,43.557,49.537,0.123,308.047,235.143,4.52,0.407,2.624e7,0,87.977,0.565,0.565,0.402,0.022,0.141,0.01,0.045,4.041e-4,0,0,0,0,1.632e-5,0.017,16.129,204.317,84.466,0.044,4.045,10.283,658.131,337.53,0.05,0.177
12.437,2265.673,135.934,-12.453,136.253,12.458,115.587,0.058,115.587,0.029,9.32,0.37,33,107.001,9.784,0.124,0,9.178e-4,-1.323e-6,3.24e4,43.557,49.537,0.123,307.71,235.143,4.499,0.405,2.611e7,0,87.121,0.565,0.565,0.402,0.022,0.141,0.02,0.088,1.22e-4,0,0,0,0,3.417e-5,0.017,16.129,204.317,84.452,0.044,4.182,10.221,657.595,337.493,0.05,0.177
12.487,2272.454,135.312,-12.427,135.632,12.432,116.052,0.058,116.052,0.029,9.302,0.357,33,107.001,9.784,0.111,0,0.001,-2.835e-6,3.24e4,43.557,49.537,0.123,307.778,235.143,4.503,0.403,2.598e7,0,86.248,0.565,0.565,0.403,0.021,0.141,0.018,0.079,-1.751e-4,0,0,0,0,6.704e-5,0.017,16.129,204.317,84.432,0.044,4.154,10.159,657.062,337.455,0.05,0.178
12.537,2279.204,134.692,-12.397,135.011,12.403,116.517,0.059,116.517,0.029,9.283,0.4,33,107.001,9.784,0.171,0,0.002,1.607e-6,3.24e4,43.557,49.537,0.123,307.445,235.143,4.483,0.401,2.586e7,0,85.411,0.565,0.565,0.403,0.021,0.141,0.027,0.123,2.869e-4,0,0,0,0,1.076e-4,0.017,16.129,204.317,84.406,0.043,4.315,10.098,656.531,337.418,0.05,0.178
12.587,2285.923,134.073,-12.37,134.392,12.377,116.98,0.059,116.981,0.029,9.263,0.401,33,107.001,9.784,0.175,0,0.002,-4.977e-7,3.24e4,43.557,49.537,0.123,307.421,235.143,4.481,0.399,2.573e7,0,84.563,0.565,0.565,0.403,0.021,0.141,0.028,0.125,-4.673e-5,0,0,0,0,1.941e-4,0.016,16.129,204.317,84.372,0.042,4.363,10.037,656.002,337.381,0.05,0.179
12.637,2292.611,133.455,-12.342,133.774,12.349,117.443,0.06,117.443,0.029,9.242,0.43,33,107.001,9.784,0.218,0,0.003,2.769e-7,3.24e4,43.557,49.537,0.123,307.185,235.143,4.467,0.398,2.56e7,0,83.74,0.565,0.565,0.403,0.021,0.141,0.035,0.155,2.028e-4,0,0,0,0,2.948e-4,0.016,16.129,204.317,84.329,0.041,4.522,9.976,655.476,337.344,0.05,0.179
12.687,2299.269,132.838,-12.32,133.158,12.326,117.905,0.06,117.905,0.029,9.222,0.376,33,107.001,9.784,0.146,0,0.003,3.001e-6,3.24e4,43.557,49.537,0.123,307.575,235.143,4.491,0.396,2.547e7,0,82.881,0.564,0.564,0.403,0.021,0.14,0.023,0.104,-3.264e-4,0,0,0,0,4.41e-4,0.016,16.129,204.317,84.276,0.041,4.435,9.915,654.952,337.307,0.05,0.18
12.737,2305.895,132.223,-12.292,132.543,12.299,118.365,0.061,118.365,0.029,9.203,0.407,33,107.001,9.784,0.19,0,0.004,5.905e-6,3.24e4,43.557,49.537,0.123,307.33,235.143,4.476,0.394,2.535e7,0,82.077,0.564,0.564,0.403,0.021,0.14,0.03,0.135,-3.266e-4,0,0,0,0,5.451e-4,0.016,16.129,204.317,84.215,0.039,4.635,9.855,654.431,337.271,0.05,0.18
12.787,2312.491,131.609,-12.265,131.929,12.272,118.825,0.061,118.825,0.029,9.182,0.429,33,107.001,9.784,0.223,0,0.004,6.099e-6,3.24e4,43.557,49.537,0.123,307.148,235.143,4.464,0.392,2.523e7,0,81.279,0.564,0.564,0.403,0.021,0.14,0.036,0.158,-5.796e-5,0,0,0,0,7.549e-4,0.016,16.129,204.317,84.145,0.038,4.832,9.795,653.912,337.235,0.05,0.18
12.837,2319.056,130.996,-12.239,131.316,12.247,119.283,0.062,119.284,0.03,9.16,0.437,33,107.001,9.784,0.235,0,0.005,5.939e-6,3.24e4,43.557,49.537,0.123,307.08,235.143,4.46,0.391,2.51e7,0,80.483,0.564,0.564,0.403,0.021,0.14,0.037,0.166,2.885e-4,0,0,0,0,9.91e-4,0.016,16.129,204.317,84.065,0.038,5.001,9.735,653.396,337.198,0.05,0.181
12.887,2325.591,130.385,-12.217,130.705,12.223,119.741,0.062,119.741,0.03,9.139,0.41,33,107.001,9.784,0.196,0,0.005,6.666e-6,3.24e4,43.557,49.537,0.123,307.285,235.143,4.473,0.389,2.498e7,0,79.676,0.564,0.564,0.403,0.021,0.14,0.031,0.139,-1.314e-4,0,0,0,0,0.001,0.016,16.129,204.317,83.974,0.037,5.078,9.676,652.881,337.162,0.05,0.181
12.937,2332.094,129.775,-12.195,130.095,12.201,120.197,0.063,120.197,0.03,9.119,0.377,33,107.001,9.784,0.149,0,0.006,1.089e-5,3.24e4,43.557,49.537,0.123,307.54,235.143,4.489,0.387,2.485e7,0,78.875,0.564,0.564,0.403,0.021,0.139,0.024,0.105,1.26e-4,0,0,0,0,0.001,0.016,16.129,204.317,83.873,0.036,5.152,9.617,652.37,337.127,0.05,0.182
12.987,2338.568,129.165,-12.183,129.486,12.185,120.653,0.063,120.653,0.03,9.103,0.249,33,107.001,9.784,0.042,0,-0.006,4.534e-5,3.24e4,43.557,49.537,0.123,308.11,235.143,4.524,0.385,2.472e7,0,78.036,0.563,0.563,0.403,0.021,0.139,0.007,0.032,-3.365e-4,0,0,0,0,-0.002,0.016,16.129,204.317,83.767,0.036,4.908,9.558,651.86,337.091,0.05,0.182
13.037,2345.011,128.556,-12.174,128.878,12.174,121.108,0.063,121.108,0.03,9.094,0.102,33,107.001,9.784,0.263,0,-0.006,7.791e-6,3.24e4,43.557,49.537,0.123,306.907,235.143,4.449,0.384,2.459e7,0,77.216,0.563,0.563,0.403,0.021,0.139,0.042,0.189,-4.334e-4,0,0,0,0,-0.001,0.016,16.129,204.317,83.662,0.035,4.586,9.499,651.354,337.055,0.05,0.183
13.087,2351.424,127.948,-12.164,128.271,12.164,121.562,0.064,121.562,0.03,9.092,0.027,33,107.001,9.784,0.456,0,-0.005,6.296e-6,3.24e4,43.557,49.537,0.123,305.877,235.143,4.386,0.382,2.446e7,0,76.424,0.563,0.563,0.404,0.021,0.139,0.074,0.325,-5.375e-5,0,0,0,0,-9.887e-4,0.016,16.129,204.317,83.569,0.035,4.297,9.441,650.849,337.02,0.05,0.183
13.137,2357.806,127.34,-12.151,127.665,12.151,122.017,0.064,122.017,0.03,9.096,0.119,33,107.001,9.784,0.594,0,-0.003,7.062e-6,3.24e4,43.557,49.537,0.123,305.154,235.143,4.341,0.38,2.433e7,0,75.649,0.563,0.563,0.404,0.02,0.139,0.097,0.421,-2.773e-4,0,0,0,0,-5.11e-4,0.016,16.129,204.317,83.497,0.035,4.083,9.383,650.347,336.985,0.05,0.184
13.187,2364.158,126.733,-12.127,127.06,12.127,122.472,0.065,122.472,0.03,9.103,0.116,33,107.001,9.784,0.593,0,-0.002,5.511e-6,3.24e4,43.557,49.537,0.123,305.154,235.143,4.341,0.378,2.421e7,0,74.878,0.563,0.563,0.404,0.02,0.139,0.097,0.42,-8.186e-5,0,0,0,0,-1.552e-4,0.016,16.129,204.317,83.451,0.036,4.12,9.325,649.847,336.95,0.05,0.184
13.237,2370.479,126.128,-12.096,126.456,12.097,122.927,0.065,122.927,0.03,9.107,0.06,33,107.001,9.784,0.514,0,-4.819e-4,5.746e-6,3.24e4,43.557,49.537,0.123,305.559,235.143,4.366,0.376,2.409e7,0,74.11,0.563,0.563,0.404,0.02,0.138,0.084,0.365,-2.061e-5,0,0,0,0,-1.093e-5,0.015,16.129,204.317,83.43,0.036,4.274,9.267,649.35,336.915,0.05,0.184
13.287,2376.77,125.523,-12.073,125.853,12.073,123.383,0.066,123.383,0.031,9.11,0.063,33,107.001,9.784,0.52,0,7.167e-4,6.031e-6,3.24e4,43.557,49.537,0.123,305.527,235.143,4.364,0.375,2.396e7,0,73.338,0.562,0.563,0.404,0.02,0.138,0.084,0.369,-1.019e-4,0,0,0,0,2.44e-5,0.015,16.129,204.317,83.433,0.037,4.19,9.21,648.855,336.88,0.05,0.185
13.337,2383.032,124.92,-12.042,125.252,12.042,123.838,0.066,123.838,0.031,9.112,0.008,33,107.001,9.784,0.436,0,0.002,3.527e-6,3.24e4,43.557,49.537,0.123,305.963,235.143,4.391,0.373,2.384e7,0,72.573,0.562,0.563,0.404,0.02,0.138,0.07,0.309,1.501e-4,0,0,0,0,1.769e-4,0.015,16.129,204.317,83.457,0.038,4.255,9.153,648.362,336.846,0.05,0.185
13.387,2389.262,124.319,-12.017,124.652,12.017,124.294,0.067,124.294,0.031,9.112,0.002,33,107.001,9.784,0.418,0,0.003,3.727e-6,3.24e4,43.557,49.537,0.123,306.051,235.143,4.396,0.371,2.372e7,0,71.805,0.562,0.562,0.404,0.02,0.138,0.068,0.297,-2.782e-4,0,0,0,0,3.973e-4,0.015,16.129,204.317,83.5,0.039,4.135,9.096,647.872,336.811,0.05,0.185
13.437,2395.463,123.719,-11.988,124.054,11.988,124.749,0.067,124.749,0.031,9.111,0.047,33,107.001,9.784,0.343,0,0.004,4.107e-6,3.24e4,43.557,49.537,0.123,306.447,235.143,4.421,0.369,2.359e7,0,71.046,0.562,0.562,0.404,0.02,0.138,0.055,0.244,-2.557e-4,0,0,0,0,7.098e-4,0.015,16.129,204.317,83.56,0.04,4.103,9.04,647.384,336.777,0.05,0.186
